spine,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,StnX,StnY,X0,Y0,X,Y,
2,0.512837291,0.677098334,-1.416300535,0.999955893,0.559250891,0.586229444,-1.348514676,0.999931753,0.589606643,0.581536174,-1.348738432,0.999910951,0.613036394,0.578214049,-1.348784924,0.999908864,0.469791025,0.589888871,-1.332367182,0.999950171,0.446422577,0.589268804,-1.331284285,0.999945939,0.426227152,0.589287221,-1.331519246,0.99995023,0.6603297,0.603708565,-0.8139925,0.999887943,0.4054102,0.617070854,-0.710843623,0.999958694,0.575135529,0.768798828,-1.213871121,0.999964058,0.475476027,0.768103838,-1.185698986,0.999975681,0.838762879,0.99036622,-0.468835026,0.998301804,0.292261779,1.000480175,-0.402333915,0.998948991,0.955508411,1.492290378,-0.626143813,0.1744546,0.162453607,1.479124904,-0.694190025,0.39332372,0.917517781,1.725322843,-1.278592587,0.055251863,0.155702144,1.573753238,-1.818238974,0.097511418,0.930819333,1.831332088,-1.444178581,0.056981437,0.135926992,1.635152578,-2.03883791,0.102145426,0.87658006,1.789829016,-1.48903966,0.087265901,0.173868567,1.577157259,-2.089054823,0.149531528,0.861330211,1.74988234,-1.323256135,0.089897454,0.191812903,1.559016705,-1.875685096,0.146798357,0.724837959,1.871598482,-0.127752498,0.001238869,0.361950397,1.859890103,0.134233534,0.000965504,0.692766547,2.580346107,0.072207101,0.000570065,0.36297676,2.578040838,0.69385314,0.000269468,0.681044102,3.199325323,1.001551747,9.39E-05,0.364425004,3.187333822,1.782684922,1.30E-05,0.68950659,3.304475069,1.045448065,3.91E-05,0.360230029,3.283883572,1.873484015,3.87E-05,0.618383288,3.408127785,0.203140333,0.000107699,0.419443905,3.41686964,1.007816315,0.000110358,7,-17,8,-18,1,-1,
2,0.393853039,0.688811004,-1.694231749,0.999754965,0.423273504,0.582753003,-1.654993653,0.999767542,0.450025409,0.571906805,-1.655662537,0.999730289,0.478532463,0.562329292,-1.655759811,0.999708533,0.357185543,0.617218673,-1.587242246,0.999727905,0.335756451,0.627344668,-1.586540937,0.999692082,0.315807253,0.635481656,-1.586977363,0.999687254,0.552046418,0.586192667,-1.146218061,0.999830544,0.32288003,0.66362375,-0.852385044,0.999651611,0.45551911,0.765801609,-1.492593288,0.999815822,0.386602372,0.78913039,-1.403395534,0.999607682,0.823913872,0.980679393,-0.824741185,0.991539657,0.255588949,0.988795996,-0.326914191,0.988381743,0.987819076,1.428686142,-0.786493421,0.207461521,0.119206212,1.417503953,-0.583229363,0.35160026,0.916143298,1.764901638,-1.072715759,0.101703584,0.10987284,1.173781872,-1.561583996,0.398776591,0.91017884,1.900936246,-1.152585626,0.119181812,0.08885543,1.10053134,-1.718685389,0.399116635,0.860306561,1.850901127,-1.215906978,0.173392683,0.093260795,1.016898036,-1.705257416,0.462528884,0.851749897,1.802039504,-1.10553205,0.157524183,0.121687472,1.017333627,-1.59138155,0.439845294,0.728302717,1.969781041,-0.237426206,0.000947839,0.366921455,1.965634942,0.242680818,0.0008895,0.711717248,2.698463678,-0.399460316,0.006066001,0.39404729,2.700858593,0.290164679,0.004034762,0.743188262,3.376623631,0.365187049,0.000261717,0.434565604,3.389857531,0.974534988,0.000167559,0.762128115,3.487947226,0.386730969,5.74E-05,0.44871825,3.496204853,1.018126845,0.000149826,0.696673274,3.574265242,-0.520148277,0.000305019,0.450437933,3.604287148,0.144964576,0.000956323,7,-17,8,-18,1,-1,
2,0.386219263,0.692169368,-1.704782486,0.999762535,0.416782707,0.58461827,-1.668044686,0.999768317,0.443927914,0.572327852,-1.668673515,0.999737501,0.472336233,0.562666953,-1.668832183,0.999712527,0.348403841,0.621117234,-1.601553917,0.999727666,0.32707724,0.630887866,-1.600898147,0.999696374,0.307133257,0.638964772,-1.601412177,0.999683321,0.545360684,0.585437119,-1.160621166,0.999836266,0.317004502,0.666212738,-0.864069939,0.999656618,0.448579848,0.766702592,-1.502177,0.999822021,0.380467921,0.791791916,-1.409647942,0.999615431,0.812393367,0.982923865,-0.805799603,0.991546214,0.246930048,0.987989187,-0.329848588,0.988347292,0.96543777,1.439774871,-0.829459786,0.203865096,0.117928587,1.405531168,-0.534012198,0.335374653,0.904477119,1.769025087,-1.229112506,0.101127438,0.111887597,1.171990037,-1.462414503,0.404674947,0.903979123,1.897268176,-1.330244064,0.120888598,0.09272366,1.115126967,-1.613271475,0.409353465,0.85612452,1.845387578,-1.380725145,0.176586002,0.097430125,1.010867119,-1.598244548,0.474119037,0.8457762,1.798530698,-1.260430813,0.159188196,0.124783799,1.007290602,-1.490788341,0.451088011,0.714071989,1.975692511,-0.234869868,0.000897018,0.351057202,1.970873713,0.240148872,0.000850187,0.705349088,2.709830046,-0.370671839,0.005915321,0.380655974,2.70909071,0.326984912,0.003908411,0.738838136,3.388040304,0.428840399,0.00028737,0.429516226,3.398764372,1.016972423,0.000169332,0.759320378,3.499315977,0.455179781,6.40E-05,0.446044832,3.504947662,1.057361722,0.000150755,0.690763593,3.587467432,-0.421725333,0.000312964,0.442866623,3.613487959,0.176261991,0.000952081,7,-17,8,-18,1,-1,
2,0.379921854,0.694386303,-1.744240046,0.999766648,0.4112719,0.585691094,-1.709698915,0.999765575,0.438827425,0.572476566,-1.71038115,0.999740541,0.467094719,0.562731862,-1.710574508,0.999710917,0.341152042,0.624270678,-1.646356344,0.999723494,0.320031494,0.633919656,-1.645906448,0.99969697,0.300250828,0.642265558,-1.646505952,0.99967742,0.539884686,0.584030032,-1.201073408,0.999838412,0.3130835,0.66906333,-0.882994175,0.999661863,0.444406658,0.766932666,-1.539065719,0.999825597,0.375127256,0.79445833,-1.448911667,0.999619424,0.808018327,0.983812451,-0.832447231,0.991330504,0.248928025,0.987451375,-0.342650145,0.988626838,0.958140731,1.452159166,-1.078953624,0.197835281,0.114324607,1.40341711,-0.558983684,0.332593262,0.881902814,1.755067706,-1.616207361,0.103215829,0.110684216,1.152106881,-1.487897992,0.434137762,0.879766762,1.876003385,-1.742656112,0.124565579,0.09294156,1.092547774,-1.638295174,0.437545598,0.830718219,1.826380253,-1.767240882,0.181594029,0.095422223,0.996268451,-1.611052513,0.50166285,0.820359707,1.783289075,-1.641443014,0.163495049,0.124368943,1.005331397,-1.510878921,0.479112178,0.711793244,1.976665497,-0.241456747,0.000850348,0.34452647,1.972483516,0.246757179,0.000818284,0.704810023,2.719487906,-0.354022741,0.005597751,0.373648554,2.716487408,0.486822605,0.003699031,0.738533676,3.399708986,0.462144375,0.000282955,0.425921023,3.406071424,1.293009758,0.000161859,0.757540345,3.513875723,0.493013233,6.44E-05,0.443415314,3.513457298,1.350617766,0.000144717,0.688274264,3.602478027,-0.385516524,0.000302878,0.442190945,3.628692627,0.483789593,0.00092105,7,-17,7,-19,0,-2,
2,0.355157554,0.707415879,-1.612729669,0.99945575,0.386542469,0.599278152,-1.61858201,0.999457002,0.414936155,0.581403077,-1.619421005,0.999441326,0.443108886,0.567039728,-1.620088816,0.999400616,0.31693998,0.638391137,-1.542800903,0.999325037,0.298177689,0.646514356,-1.542776704,0.999256611,0.280074894,0.654704273,-1.543334246,0.999185979,0.520078719,0.582484186,-1.252357841,0.999680221,0.303402126,0.676562607,-0.897901714,0.999245107,0.425298363,0.775332868,-1.45518887,0.999612749,0.357249707,0.806582451,-1.355169296,0.99919194,0.784110427,0.982549608,-0.915458083,0.987203121,0.247876316,0.973580241,-0.256925106,0.986083984,0.906722188,1.459485531,-0.973077595,0.202045724,0.127710253,1.318771124,0.079824217,0.300994605,0.854313493,1.69251287,-1.085575104,0.088349678,0.101639733,1.128554225,-0.211190581,0.40958333,0.856229782,1.796471,-1.139486551,0.107198171,0.087476701,1.080383778,-0.255303025,0.417477965,0.818103909,1.745663404,-1.207181096,0.154689535,0.085722767,0.985016048,-0.27121222,0.476087242,0.806866467,1.701432586,-1.114758015,0.139776751,0.100119628,0.988741279,-0.241016552,0.455032319,0.693564355,1.97771287,-0.252643138,0.001067282,0.346985042,1.966050386,0.257506669,0.001085783,0.689009786,2.729927063,-0.246938348,0.007139582,0.378886402,2.692224979,0.342262685,0.005209195,0.718582749,3.402701139,0.55754602,0.000393387,0.43432793,3.399054289,0.915976167,0.000310061,0.739975274,3.518832207,0.594926119,9.92E-05,0.450165808,3.503641367,0.949743927,0.00033442,0.665863574,3.598690033,-0.182272777,0.000435634,0.440519571,3.625653744,0.200282305,0.001428818,7,-17,7,-19,0,-2,
2,0.349681497,0.71418041,-1.594688654,0.998869419,0.380614668,0.60905534,-1.589489102,0.998922229,0.408620745,0.590048432,-1.590405226,0.998971403,0.436059564,0.572755158,-1.591061473,0.998878598,0.312173754,0.646209836,-1.517067313,0.998606145,0.293700248,0.65381074,-1.517072916,0.99853003,0.275797009,0.661996663,-1.517696142,0.99832201,0.512155056,0.582725942,-1.201534271,0.999437153,0.299616367,0.681254804,-0.854106545,0.998625159,0.419396341,0.781187296,-1.427669764,0.999225318,0.351829946,0.812390208,-1.330791473,0.998407006,0.777222753,0.979045033,-0.848772824,0.981153011,0.249976277,0.973258257,-0.215566546,0.979935408,0.902556539,1.432197571,-0.961135268,0.196390212,0.149215922,1.338904619,-0.005513197,0.22226347,0.836083531,1.629490972,-1.220707893,0.071302325,0.105455481,1.148967028,-0.421997786,0.310771346,0.833874106,1.712383628,-1.294850111,0.089053884,0.088361159,1.113822818,-0.492048085,0.334697038,0.799405277,1.657480836,-1.354475737,0.12720339,0.08571361,1.041650891,-0.510714829,0.391254574,0.789200664,1.628367782,-1.250864983,0.114971161,0.099589646,1.039662719,-0.454222113,0.373948067,0.685734689,1.970907331,-0.249530986,0.001176382,0.345883697,1.953466535,0.254768997,0.00119046,0.683390796,2.704901457,-0.260760218,0.007791656,0.380158275,2.666104794,0.254343927,0.006261964,0.709291697,3.391473293,0.522829115,0.000496531,0.43279925,3.366836786,0.830852151,0.000447917,0.728714049,3.512275457,0.555711329,0.000140164,0.448029667,3.470721483,0.864321709,0.000543147,0.660307944,3.577955961,-0.217328906,0.000546338,0.441669464,3.588052988,0.070556834,0.001858802,7,-17,7,-19,0,-2,
2,0.350685418,0.713749051,-1.598820925,0.998825967,0.38146311,0.608811677,-1.591380835,0.998872399,0.409391701,0.589912176,-1.592270613,0.99894321,0.436977446,0.572689354,-1.592889667,0.998838663,0.312828362,0.646039605,-1.520587683,0.998547435,0.294151723,0.653687596,-1.520572543,0.998483956,0.276091069,0.661892772,-1.521189213,0.998246908,0.512893438,0.582738161,-1.20092082,0.999422789,0.299062192,0.681204379,-0.857946575,0.998587966,0.420203447,0.780789495,-1.42877984,0.999212801,0.352379262,0.81207943,-1.333619833,0.998375118,0.779026031,0.979132891,-0.848508,0.98117274,0.24953866,0.981320679,-0.229620531,0.979448974,0.903428853,1.430950046,-0.893243611,0.195401177,0.157210052,1.359520316,0.019767037,0.207470462,0.851251304,1.649431348,-1.159977078,0.067857847,0.116602883,1.230659485,-0.398015469,0.289835423,0.855918527,1.746754885,-1.232940435,0.085164905,0.102648199,1.21759665,-0.471010059,0.315262496,0.820425153,1.696643472,-1.303856254,0.121701069,0.092820749,1.049995065,-0.498565257,0.370550543,0.809308887,1.658077717,-1.194628239,0.110103093,0.103247657,1.060091138,-0.432049334,0.354536533,0.68845886,1.97048831,-0.23308143,0.001195364,0.348146319,1.954873204,0.238374427,0.001211125,0.68601054,2.70660305,-0.225088924,0.007898214,0.384726524,2.670756817,0.158396512,0.006390707,0.709401667,3.393727064,0.575820625,0.000517978,0.432997286,3.374894381,0.736412168,0.000465725,0.728573024,3.51309514,0.609113336,0.000148096,0.447889417,3.479485035,0.768350422,0.000577599,0.660510898,3.582257032,-0.184312016,0.000553707,0.446187735,3.595163107,-0.051737465,0.001899406,7,-17,8,-18,1,-1,
2,0.351420224,0.709364295,-1.611205339,0.998978257,0.382283926,0.605931342,-1.588251829,0.99899447,0.410511553,0.588724375,-1.589075327,0.999067128,0.438402414,0.572400391,-1.589512944,0.998958945,0.314647138,0.640219986,-1.519606352,0.998713851,0.295267224,0.647877395,-1.519553781,0.998670697,0.276743919,0.655236959,-1.520084023,0.998442769,0.514258087,0.583474457,-1.101601839,0.999487519,0.298521876,0.678552747,-0.821119308,0.998752654,0.420838118,0.779046834,-1.42837441,0.999311984,0.352659851,0.806534171,-1.337508917,0.998565078,0.784043372,0.981995225,-0.720210254,0.982525527,0.243336365,0.99460119,-0.298125118,0.980540931,0.927722275,1.444822073,-0.804272354,0.188232154,0.122798815,1.43281889,-0.599402308,0.204419076,0.884371638,1.712874293,-1.16624999,0.07089296,0.115936235,1.218359709,-1.615133882,0.311485589,0.892288327,1.830426693,-1.259445667,0.090107843,0.102450289,1.194094896,-1.795194626,0.336888433,0.850968838,1.778302073,-1.318551302,0.12980859,0.099140592,1.052178741,-1.768983841,0.394825488,0.837922752,1.735149264,-1.200636625,0.117496483,0.113325894,1.083438993,-1.642442107,0.37960124,0.697085738,1.986928821,-0.213453531,0.001111107,0.344076931,1.989290833,0.21883361,0.001137234,0.704963803,2.737653017,-0.223455712,0.007365257,0.390191168,2.738704205,0.402890533,0.005782096,0.73774159,3.418195963,0.593805552,0.00051174,0.444135964,3.429954529,1.182615995,0.000417088,0.755627811,3.531975031,0.627263546,0.000146938,0.458946407,3.536381483,1.236655593,0.000521829,0.68958652,3.623497963,-0.23798795,0.000512163,0.463345587,3.651046038,0.374575883,0.001710009,7,-17,9,-19,2,-2,
2,0.354076713,0.70863682,-1.673582315,0.999065459,0.383625358,0.605132222,-1.630949616,0.999073982,0.411245018,0.588420749,-1.631589293,0.999142885,0.43918401,0.572403908,-1.631775141,0.999039292,0.31752497,0.639104962,-1.577372789,0.998817682,0.297304869,0.647030413,-1.576960802,0.998781979,0.278110206,0.654367387,-1.577467203,0.99856931,0.514647961,0.584192216,-1.119003057,0.999528289,0.298588276,0.678496003,-0.850730121,0.998853445,0.42175895,0.778395295,-1.469707727,0.999369562,0.352949113,0.80589515,-1.395965695,0.998682082,0.784271359,0.98324734,-0.72588408,0.983648598,0.234344929,1.000985503,-0.337346524,0.981527627,0.931029618,1.451084137,-0.742521644,0.190919831,0.119319655,1.448022604,-0.517061174,0.20221144,0.891609371,1.740989566,-1.087225676,0.074220523,0.107728563,1.23587501,-1.448173761,0.324638486,0.899356842,1.86151123,-1.174846888,0.095155604,0.092881784,1.201190829,-1.611598611,0.352751672,0.858348489,1.808496714,-1.251048923,0.137934685,0.095081732,1.053000212,-1.611506701,0.412865192,0.844895363,1.76451087,-1.127843499,0.12409091,0.113473378,1.071462154,-1.483388782,0.396887362,0.696961343,1.986879826,-0.201288059,0.001052141,0.336784452,1.990105748,0.206763357,0.001083273,0.704788208,2.74708581,-0.261461645,0.006997222,0.377960205,2.748608112,0.197898895,0.005416603,0.735071182,3.429684401,0.533563972,0.000497138,0.424677938,3.445622444,0.834441781,0.000389928,0.751042247,3.540493965,0.55873996,0.000141871,0.436348915,3.552749157,0.869225204,0.000483712,0.688138068,3.63573432,-0.351069003,0.00048881,0.453148425,3.661134243,-0.05050575,0.001605492,7,-17,9,-19,2,-2,
0,0.453697026,0.637007952,-1.423326492,0.999974191,0.497511208,0.554779828,-1.344980955,0.99996376,0.526886284,0.554180503,-1.345082402,0.999960482,0.548696518,0.555037856,-1.344842672,0.999952912,0.412719816,0.558494806,-1.32716918,0.99996382,0.388904363,0.560931563,-1.326479316,0.999965131,0.368378609,0.563507676,-1.326769948,0.99996376,0.592400253,0.596324384,-0.752164125,0.999965429,0.346957773,0.613340616,-0.651176751,0.999969304,0.515432298,0.727957785,-1.205786467,0.999979675,0.409645557,0.733563483,-1.178333998,0.999968946,0.754930794,0.982372701,-0.362502307,0.997635305,0.247445136,0.98072654,-0.304618388,0.998450637,0.911807835,1.438091397,-0.351919115,0.222135022,0.087327309,1.40468967,-0.728401482,0.626329601,0.873890042,1.64956677,-0.679545462,0.15095976,0.093930461,1.05869329,-1.70945394,0.699767053,0.879897773,1.747123957,-0.697503448,0.207772061,0.07239794,0.955987692,-1.903388977,0.710953593,0.841533303,1.680363774,-0.775599837,0.287784904,0.086159244,0.923954844,-1.888830781,0.764014661,0.82664907,1.649155855,-0.685194135,0.275450349,0.119529702,0.953679442,-1.739272833,0.756444812,0.678402841,1.970343232,-0.125571087,0.000645914,0.306101263,1.976270556,0.13173987,0.000752015,0.668256342,2.736221552,-0.375173956,0.000863445,0.331646562,2.754338741,0.101010762,0.000507619,0.668447793,3.433761835,0.272731423,0.000134212,0.346095949,3.449619055,0.642025471,1.70E-05,0.677028298,3.537312508,0.279998153,6.18E-05,0.344722688,3.55000639,0.670563817,3.90E-05,0.628055513,3.63776803,-0.621983111,7.19E-05,0.376321614,3.657360554,-0.258989781,0.000110251,7,-17,6,-22,-1,-5,
0,0.453547388,0.637057245,-1.406367302,0.999973774,0.497325093,0.554779589,-1.331438184,0.999963164,0.526726186,0.554170966,-1.331581593,0.999959707,0.548553824,0.555010617,-1.331359148,0.999951839,0.412524283,0.558571756,-1.310337543,0.999963284,0.388737142,0.561051488,-1.30967164,0.999964595,0.368207276,0.563716173,-1.309983373,0.999963343,0.592350781,0.596209466,-0.751631856,0.999965012,0.346952528,0.613638461,-0.63555789,0.999969125,0.515346467,0.727938652,-1.193172693,0.999979019,0.409589916,0.733639419,-1.161481977,0.999967694,0.755656123,0.982015252,-0.361201137,0.997559249,0.249443725,0.980364501,-0.280983865,0.998407423,0.915255249,1.437854767,-0.362887889,0.223183081,0.086745828,1.399454594,-0.655832589,0.639432907,0.875409901,1.633442402,-0.748645663,0.157785952,0.091381855,1.057549238,-1.620763421,0.721307695,0.880203724,1.725490212,-0.812849343,0.215652958,0.071695916,0.955858946,-1.811648369,0.730074644,0.842553914,1.656935573,-0.853719413,0.296981215,0.086580917,0.921750724,-1.795852423,0.780062616,0.828175843,1.628308773,-0.769812584,0.283497095,0.119347595,0.953169167,-1.65073514,0.772861183,0.681469619,1.970426917,-0.130605251,0.00062532,0.309861124,1.976704836,0.136770532,0.000733524,0.671947777,2.736283541,-0.379901677,0.00086116,0.334327906,2.7546525,0.12229763,0.000505933,0.67231679,3.433789015,0.265455753,0.000133107,0.350735217,3.449566126,0.664988458,1.68E-05,0.68135798,3.537319183,0.273221761,6.06E-05,0.349875867,3.549631357,0.693263412,3.81E-05,0.631279707,3.637776613,-0.628904462,7.09E-05,0.381197155,3.657401085,-0.229624584,0.000108642,7,-17,6,-22,-1,-5,
0,0.453071445,0.637566388,-1.447767258,0.999977469,0.496975005,0.555019557,-1.367893577,0.999969542,0.526359737,0.554278016,-1.368129134,0.999966562,0.548189759,0.555069566,-1.368053675,0.999960423,0.4120543,0.5592466,-1.347906113,0.999969363,0.388303965,0.561848342,-1.34676528,0.999969959,0.367794275,0.564640403,-1.346999168,0.999968708,0.592159033,0.596382022,-0.790209949,0.99997133,0.34679231,0.615270078,-0.679990411,0.999973655,0.51520139,0.728676915,-1.23607409,0.999983013,0.409114599,0.735161006,-1.205092669,0.999973476,0.760451794,0.985767066,-0.449497759,0.997857392,0.239704534,0.987221539,-0.293839425,0.998477697,0.917998135,1.460157037,-0.493219703,0.216395482,0.106619298,1.469607472,-0.356839836,0.590396106,0.878673255,1.737884283,-1.006388545,0.143805861,0.103798792,1.552404761,-1.206820726,0.658521056,0.886753738,1.85794425,-1.148741484,0.195394367,0.085909769,1.620175838,-1.393924952,0.672100902,0.843960643,1.810281992,-1.234413385,0.274267346,0.110235825,1.543855667,-1.478361249,0.736342907,0.829617858,1.766523242,-1.061964154,0.260073751,0.131949931,1.519855857,-1.270997286,0.728092313,0.680971742,1.97373569,-0.15125148,0.000596066,0.309684336,1.977918744,0.15803577,0.000690073,0.67117703,2.739509583,-0.306263566,0.000834394,0.333840013,2.754818439,0.206568196,0.000480777,0.6680094,3.436831951,0.438919485,0.00014168,0.343302339,3.44824481,0.820739865,1.59E-05,0.678522646,3.543056965,0.455387115,6.43E-05,0.340209067,3.549824715,0.852522731,3.96E-05,0.614944935,3.638702393,-0.467783213,7.32E-05,0.375493497,3.658151865,-0.094406769,0.00011295,7,-17,6,-22,-1,-5,
0,0.462019533,0.639816463,-1.429422855,0.999978423,0.505326569,0.554990888,-1.345145941,0.999975324,0.532149136,0.55337137,-1.34550941,0.999972701,0.552340388,0.55335927,-1.345551848,0.999969363,0.41823402,0.561662257,-1.327456117,0.999972939,0.393413961,0.564456582,-1.326465964,0.999971151,0.375145376,0.567146957,-1.326612353,0.999969065,0.594318569,0.594863713,-0.750645459,0.999977291,0.350920081,0.616938531,-0.650551677,0.99997282,0.520927191,0.728665769,-1.214019537,0.999985695,0.415829331,0.736823678,-1.187194705,0.999976158,0.769050121,0.989921272,-0.498217911,0.997879863,0.237572879,0.992347956,-0.23146379,0.997280955,0.912289143,1.478928804,-0.694573462,0.184694365,0.07631357,1.40948844,-0.47877112,0.436247081,0.913929582,1.73859024,-1.221844316,0.128499627,0.073486894,1.157074571,-1.39358902,0.497441977,0.937945187,1.846332431,-1.364426613,0.176639885,0.081260405,1.252053499,-1.556645632,0.524148524,0.894249797,1.795593977,-1.441650391,0.255268008,0.083365567,1.054097533,-1.57414186,0.610735774,0.873781025,1.760843754,-1.276305437,0.239707172,0.101859376,1.046112537,-1.431900501,0.606755257,0.673589349,2.001014471,-0.187474519,0.00053176,0.304101348,2.00196743,0.194059342,0.000566085,0.669488966,2.775133848,-0.298059076,0.000754225,0.331867516,2.785771847,0.316314608,0.000407658,0.667669177,3.468019009,0.461972415,0.000153855,0.335537612,3.468182802,1.009608746,1.50E-05,0.68049103,3.573878765,0.478323787,6.45E-05,0.331025511,3.568639517,1.050842524,3.92E-05,0.613894224,3.668692112,-0.437247604,7.30E-05,0.357529312,3.6769135,0.11881341,0.000120386,7,-17,6,-22,-1,-5,
0,0.464312494,0.639776587,-1.431299925,0.999978542,0.50725615,0.554968834,-1.345736384,0.999975443,0.533355951,0.55335176,-1.346099138,0.99997288,0.553446472,0.553278387,-1.346123934,0.999969602,0.420135081,0.561654747,-1.330594301,0.99997288,0.394800216,0.564439118,-1.329620481,0.999971092,0.376527846,0.567133188,-1.329775214,0.999968827,0.594754636,0.59464097,-0.747842729,0.999977291,0.351619661,0.616424561,-0.659540713,0.999972403,0.521918833,0.728515267,-1.214246988,0.999985576,0.417746127,0.736499548,-1.190369606,0.999975979,0.768329561,0.989922583,-0.488552332,0.997856081,0.23555097,0.992391407,-0.275895298,0.997148991,0.911304653,1.478706598,-0.672919631,0.180028841,0.075970925,1.410319448,-0.566812634,0.426450044,0.914727986,1.738139629,-1.254693747,0.128075138,0.072954729,1.172294497,-1.535339594,0.491191119,0.939709961,1.845917463,-1.411457896,0.17705211,0.085514851,1.253787994,-1.719307661,0.518942654,0.895803571,1.795183539,-1.491935611,0.256277382,0.08179988,1.065489769,-1.741282463,0.606666207,0.875280261,1.760279775,-1.313142657,0.241193205,0.101164714,1.046592474,-1.577363133,0.603298962,0.672897041,2.000693798,-0.177155659,0.000510271,0.302382201,2.00164175,0.18375513,0.000542407,0.669237196,2.774380922,-0.260318607,0.000722238,0.331754357,2.784901381,0.307888508,0.000389472,0.6666044,3.467571497,0.519704282,0.000151327,0.334706217,3.467676878,0.981857955,1.44E-05,0.678579926,3.573678732,0.538180292,6.33E-05,0.32989046,3.568287849,1.020639539,3.77E-05,0.613454223,3.66804719,-0.374291778,7.15E-05,0.357386291,3.676758528,0.088243306,0.000117862,7,-17,7,-23,0,-6,
0,0.466792285,0.639785945,-1.431406617,0.999978662,0.509372115,0.554979384,-1.345434904,0.999975443,0.534807324,0.553370178,-1.345792294,0.999972939,0.554888606,0.553273976,-1.345801115,0.999969661,0.422255844,0.561669409,-1.331279993,0.99997282,0.396208346,0.56445998,-1.330314875,0.999971092,0.377905995,0.567157686,-1.330475092,0.999968648,0.595299125,0.594583392,-0.742911875,0.999977112,0.352131337,0.61633122,-0.670436502,0.999972165,0.523015499,0.72851032,-1.214188576,0.999985337,0.419470012,0.736415446,-1.192786694,0.999975741,0.765840948,0.989926636,-0.475422055,0.997818768,0.233909607,0.992467582,-0.309557736,0.997023463,0.907190144,1.478550792,-0.606847405,0.175831422,0.074552029,1.41074574,-0.600364387,0.418064535,0.915013015,1.741239309,-1.148021936,0.127563417,0.071221866,1.18093884,-1.551312089,0.485859007,0.941410363,1.849855423,-1.289647341,0.177012533,0.085560456,1.267373562,-1.730904818,0.514365613,0.898209929,1.801089883,-1.372595668,0.256499559,0.078892604,1.072011948,-1.756278396,0.603127182,0.876988113,1.765958071,-1.20598793,0.242375851,0.099028081,1.047579885,-1.593960762,0.600853086,0.671084523,2.000519753,-0.167835563,0.000491944,0.299932688,2.001389265,0.174311191,0.000520939,0.668260276,2.773934364,-0.243957594,0.000688253,0.331250429,2.784397125,0.296276271,0.000369099,0.665250897,3.467169523,0.539913297,0.000149461,0.33380115,3.467285395,0.970169365,1.39E-05,0.67678982,3.573401928,0.558765471,6.22E-05,0.328754634,3.567998648,1.007475257,3.64E-05,0.612951815,3.667560101,-0.348761857,7.01E-05,0.357259452,3.676512957,0.074532852,0.000115277,7,-17,6,-22,-1,-5,
0,0.475025713,0.640478134,-1.378596783,0.999982774,0.516269326,0.555003941,-1.288000226,0.99997884,0.540355742,0.553439081,-1.288361907,0.999977052,0.561156392,0.553037941,-1.288196921,0.999973595,0.42946893,0.562290609,-1.279142618,0.999976754,0.401047558,0.565152466,-1.278307319,0.999975979,0.38219291,0.568097413,-1.278506875,0.999972939,0.599577963,0.594311178,-0.675315738,0.999979615,0.354019433,0.616754234,-0.624652505,0.999976397,0.529251695,0.72964561,-1.159639835,0.999986231,0.425631911,0.737181544,-1.144272566,0.999977052,0.76143831,0.984045744,-0.398300618,0.997780085,0.232870862,0.992462218,-0.29898873,0.997011065,0.90572834,1.451962709,-0.59532541,0.162462458,0.062218796,1.392652512,-0.691827238,0.453425169,0.917201817,1.682886839,-1.199485898,0.153889731,0.057053227,1.06164372,-1.65737474,0.598352909,0.939547181,1.784700632,-1.329813361,0.216302052,0.047273472,0.994997799,-1.839204192,0.609353662,0.899610698,1.727284908,-1.391753674,0.305616975,0.069549359,0.95212549,-1.83737278,0.686141253,0.879981399,1.696797252,-1.249893665,0.293904811,0.101469383,0.965169907,-1.689123511,0.691746116,0.678436399,1.985042095,-0.138161272,0.000385007,0.303937346,1.998514771,0.144325212,0.000422847,0.683107972,2.759737492,-0.233197093,0.000483753,0.344137639,2.780888319,0.190752625,0.000263241,0.687361002,3.449345112,0.519046187,0.000133535,0.355879486,3.4632833,0.82274121,1.10E-05,0.696329951,3.551292181,0.535823286,5.32E-05,0.35192892,3.56240201,0.856608748,2.69E-05,0.646172106,3.655366659,-0.364672154,5.91E-05,0.390276283,3.66960144,-0.078386821,9.53E-05,7,-17,4,-20,-3,-3,
