shol,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0,0.553481579,0.548706472,-0.501629353,0.999976397,0.57569468,0.493009657,-0.468428433,0.999933958,0.589037538,0.4935669,-0.468231291,0.999946773,0.601390839,0.494143635,-0.468330055,0.999935508,0.537743866,0.492145807,-0.464831531,0.999948144,0.527011335,0.492271394,-0.464082539,0.999958336,0.518900454,0.492335796,-0.464178652,0.99995023,0.617712796,0.525859118,-0.253302068,0.999922693,0.50716567,0.524187446,-0.228222281,0.99996829,0.580771863,0.607954264,-0.419361651,0.999958396,0.529732049,0.603447497,-0.410692871,0.999971211,0.722319186,0.854670107,-0.130836815,0.999464929,0.400638282,0.857220769,-0.168049097,0.99979955,0.808380723,1.246304631,-0.10599152,0.0744938031,0.324041545,1.224811554,-0.133504003,0.258695424,0.809326828,1.566074491,-0.269706398,0.0154404752,0.321675628,1.515953898,-0.4463543,0.0577954799,0.832194507,1.662537813,-0.330028951,0.0276458524,0.296080887,1.61008811,-0.526208282,0.0730810389,0.799284339,1.667143941,-0.372893035,0.0484843403,0.327374905,1.614630818,-0.581009269,0.108945131,0.783941388,1.627754331,-0.300984234,0.0495020412,0.343207121,1.576767087,-0.485612541,0.104892693,0.668676019,1.596447945,-0.0313978121,0.000487386802,0.449158132,1.598715425,0.035754621,0.000656365824,0.654585361,2.205583334,-0.0898579508,0.000216004526,0.456658036,2.213006496,0.0336809941,0.000160920783,0.655871332,2.770998478,0.296145678,3.91E-05,0.457682848,2.771975994,0.282647431,5.27E-06,0.658792257,2.866935492,0.312223762,4.04E-05,0.455017567,2.867034674,0.294444889,4.93E-06,0.630396724,2.935974836,-0.0774226263,9.94E-05,0.487489462,2.932782888,-0.138646975,3.22E-05
0,0.520899951,0.599457502,-0.671816587,0.999252975,0.542194128,0.54435885,-0.642772198,0.997992873,0.55372268,0.544251978,-0.642992377,0.998518348,0.564791083,0.544486165,-0.643177867,0.997927606,0.509367585,0.545078218,-0.633832812,0.998100638,0.500050187,0.544948816,-0.633415341,0.998666763,0.492691606,0.544968069,-0.633884847,0.998329639,0.581457436,0.563387156,-0.405688763,0.997977138,0.491189331,0.564735353,-0.350635767,0.998560667,0.544921279,0.658218682,-0.580076814,0.999125838,0.503694177,0.658452749,-0.564578176,0.999195337,0.690111637,0.853849053,-0.236228496,0.995187342,0.39743036,0.880592704,-0.226624966,0.997221291,0.763838351,1.201682448,-0.208758712,0.122430168,0.31765151,1.216323972,-0.159821868,0.251394868,0.771740079,1.505763292,-0.445064306,0.0283444952,0.307188094,1.511808991,-0.417176634,0.0571403019,0.792646527,1.604752898,-0.512410045,0.0395684019,0.285565972,1.612900138,-0.501443744,0.0641026273,0.764192224,1.613374829,-0.574640572,0.0683202669,0.313490093,1.619106531,-0.56950742,0.106668986,0.74947536,1.574411631,-0.48418808,0.0661422312,0.326830834,1.57945013,-0.458851278,0.100016527,0.637891591,1.570729375,-0.0482134894,0.000608252885,0.442758471,1.570274234,0.0512597077,0.000625972112,0.628754318,2.156251669,-0.155299172,0.00121317548,0.440225363,2.154378176,-0.0224621929,0.000429898268,0.629650235,2.708405495,0.158156186,0.000199499991,0.444969803,2.706168175,0.148051053,3.49E-05,0.636481345,2.796422958,0.167693928,0.000179360824,0.444595277,2.796696901,0.150459379,8.53E-05,0.590569854,2.869336605,-0.254186004,0.000213200838,0.466984093,2.856747389,-0.279420376,0.000157753835
1,0.466780603,0.613518298,-0.411804855,0.999674082,0.483485937,0.555981874,-0.407440573,0.999092102,0.496383518,0.554225266,-0.407217354,0.999353409,0.510289013,0.553289592,-0.407215744,0.999109805,0.457067072,0.560783386,-0.379705995,0.999114752,0.448631138,0.562031627,-0.37899676,0.999371052,0.440818489,0.564125121,-0.379119575,0.999183595,0.539655745,0.568951309,-0.28915897,0.999158978,0.446564823,0.583418846,-0.147387996,0.999301493,0.490950018,0.667699337,-0.363658011,0.999582827,0.458238304,0.672165394,-0.323205501,0.99954778,0.667884052,0.834866941,-0.196619704,0.997757256,0.371222347,0.922413707,-0.108737722,0.998634934,0.771717906,1.218455911,-0.151870161,0.129312426,0.333275735,1.2624861,-0.0422914065,0.166141614,0.762135744,1.535588026,-0.192359298,0.0400063619,0.32096526,1.567141414,-0.236450717,0.0444225147,0.782645106,1.630580306,-0.228618145,0.0599036403,0.300237626,1.671644926,-0.297851264,0.0605815165,0.747605443,1.640712619,-0.260522246,0.103122994,0.328586489,1.678086042,-0.354606897,0.100976594,0.733482718,1.603947639,-0.212234184,0.101996146,0.34409216,1.637466073,-0.273837447,0.0973783508,0.652739584,1.565545797,-0.0507577583,0.000336944358,0.447280735,1.583976746,0.0546026416,0.000371803791,0.654480755,2.150285959,-0.151604325,0.000398759497,0.469824702,2.166316986,0.0318103842,0.000174224377,0.672941267,2.703161955,0.156718493,7.79E-05,0.4890185,2.714179277,0.187145367,1.22E-05,0.681949615,2.79181695,0.167660773,7.32E-05,0.491051346,2.803517818,0.193787843,3.10E-05,0.646372437,2.859295368,-0.219397038,0.000104305487,0.515355766,2.863783836,-0.180094689,6.76E-05
1,0.450133234,0.622028291,-0.408477783,0.999875665,0.463849247,0.561213076,-0.408789307,0.999662459,0.47632426,0.55920285,-0.408593714,0.999759614,0.489793956,0.557882667,-0.408664882,0.999685109,0.435710371,0.567140341,-0.381101519,0.99966073,0.426323801,0.569276273,-0.380448639,0.999744236,0.417647272,0.572636425,-0.38063854,0.999665916,0.516680837,0.571432769,-0.288054377,0.999710679,0.419191033,0.592348158,-0.145281643,0.999709427,0.477914155,0.67661804,-0.357312053,0.999829531,0.440686762,0.682927728,-0.316594243,0.999791622,0.649376988,0.82339412,-0.196644336,0.998960257,0.362953722,0.930140674,-0.101729199,0.999203622,0.748261392,1.213060021,-0.184053034,0.18358244,0.335968465,1.267484426,-0.0744437277,0.101354063,0.737539887,1.533712983,-0.222016126,0.0531811751,0.322182,1.568651199,-0.315088451,0.0362981856,0.756674767,1.632590771,-0.263864815,0.0806826055,0.296042562,1.67201066,-0.381109953,0.0597030558,0.722707868,1.636500359,-0.298776835,0.135850251,0.323068142,1.674710035,-0.436681509,0.0963932872,0.709389091,1.600237489,-0.243382767,0.13610062,0.341311485,1.633063912,-0.355011731,0.0970134735,0.641234219,1.559309244,-0.0475033447,0.000361907674,0.438460886,1.587349057,0.051030159,0.000402484584,0.644874513,2.146989107,-0.0601326153,0.000189017868,0.45780316,2.160951376,0.0312061496,0.000103880462,0.662093997,2.693435192,0.267531872,3.79E-05,0.475835562,2.708389997,0.214384943,6.24E-06,0.671152949,2.776543617,0.280766428,3.63E-05,0.480631024,2.796649456,0.223151684,1.28E-05,0.632630587,2.861166,-0.0769162476,7.52E-05,0.498960108,2.860257864,-0.158553183,3.82E-05
1,0.570860028,0.60656786,-0.744757473,0.999796033,0.59203887,0.552036345,-0.705515444,0.999393225,0.603474796,0.55402571,-0.705752194,0.999571562,0.614402473,0.556811571,-0.705913544,0.999324501,0.559666693,0.548545003,-0.714445889,0.999476016,0.548083663,0.547691762,-0.71421212,0.999660909,0.536405325,0.547146559,-0.71467787,0.999552488,0.629562676,0.580469012,-0.418294132,0.999337137,0.522544265,0.567233086,-0.45063585,0.999702334,0.58783108,0.667878032,-0.633132458,0.999721706,0.550942063,0.66096741,-0.64266336,0.999800563,0.708299637,0.892483711,-0.209416598,0.998061419,0.415256977,0.868476033,-0.295579582,0.999344647,0.767518222,1.235758424,-0.147433698,0.123882152,0.323362976,1.209919572,-0.213002607,0.31414184,0.779639125,1.540358186,-0.421838224,0.0357668474,0.316938341,1.529140949,-0.479705811,0.0819959864,0.797003031,1.647959948,-0.496512562,0.0528548397,0.296289474,1.63952601,-0.565975547,0.0928104594,0.771867394,1.653455257,-0.561540246,0.0906280428,0.327872187,1.651484966,-0.635858655,0.151327506,0.758495808,1.606214285,-0.462659031,0.0894714817,0.340381563,1.60517168,-0.518430769,0.142984852,0.639066637,1.594442129,-0.0237588566,0.000668577035,0.440576941,1.579836011,0.0268596821,0.00073202356,0.620105624,2.165829182,-0.122998297,0.00114730536,0.433633864,2.157903671,-0.0713864416,0.000349620212,0.612644494,2.709261656,0.197448224,0.000163296587,0.431529462,2.69647789,0.112606034,2.48E-05,0.614978373,2.80043149,0.207312018,0.000160273805,0.42856279,2.789414883,0.114056863,6.12E-05,0.57649833,2.872292519,-0.206242114,0.000195788874,0.45554477,2.844188213,-0.327742577,0.000105557257
1,0.65555346,0.617395878,-0.420670599,0.999903321,0.671089292,0.573039353,-0.393663108,0.999732792,0.67987287,0.577178895,-0.393259048,0.999800205,0.687914014,0.581559718,-0.393295944,0.999717236,0.641551018,0.564800441,-0.41971308,0.999785006,0.629922748,0.563362062,-0.419252962,0.999845922,0.617964804,0.563016534,-0.419387996,0.999803007,0.687305272,0.60992384,-0.215219826,0.999710441,0.587073386,0.582885742,-0.32869494,0.999885678,0.661239982,0.67886281,-0.351321757,0.99986726,0.628578961,0.674936533,-0.383328289,0.99991709,0.733115375,0.919095933,-0.0840002745,0.999126732,0.440824419,0.853955269,-0.307362616,0.999770522,0.78207469,1.28441453,0.0695023984,0.107210912,0.352041662,1.085581422,-0.255004674,0.423590392,0.799453318,1.573247671,0.0188974813,0.0252596177,0.328460366,1.486888647,-0.330759823,0.0957870483,0.823463559,1.652531743,-0.0106182359,0.0400846526,0.304417193,1.582370639,-0.3725155,0.113784887,0.803654552,1.655349374,-0.0588257499,0.0650552288,0.334898412,1.591437936,-0.417702377,0.159715608,0.787232399,1.623922348,-0.0123464819,0.0660258383,0.347538412,1.556092978,-0.356014192,0.151680678,0.646512628,1.590227127,0.0194775797,0.000975449861,0.449636996,1.575889707,-0.0160915684,0.00120103324,0.614911795,2.159404516,-0.0149771068,0.000588419964,0.446454704,2.160776377,-0.0604445711,0.000409026718,0.60389328,2.709666014,0.355612248,8.27E-05,0.4207353,2.694886208,0.215035319,1.47E-05,0.593288064,2.796459675,0.371911883,7.71E-05,0.407573521,2.779398918,0.228880361,2.00E-05,0.61498487,2.868112564,0.0430925079,0.000232383085,0.451818556,2.842681408,-0.175647035,6.71E-05
0,0.546432555,0.58484751,-0.429212272,0.999963403,0.568210721,0.533204198,-0.400302976,0.999898612,0.579145968,0.535731614,-0.400074661,0.99991703,0.589603543,0.5391348,-0.400084734,0.99990052,0.537010193,0.530086577,-0.402564675,0.999922991,0.527403831,0.529278874,-0.401905835,0.999937654,0.518678427,0.529349148,-0.402009428,0.999926984,0.604568958,0.57197684,-0.227583021,0.999880433,0.513918579,0.561736047,-0.195940703,0.999948919,0.570134759,0.643346548,-0.361428529,0.999940634,0.526171684,0.640010417,-0.359293371,0.999958694,0.708989501,0.873978913,-0.132588953,0.999439538,0.405459225,0.885930181,-0.168188721,0.999819338,0.790437818,1.228295684,-0.109308816,0.0975143686,0.34179014,1.230805635,-0.097749345,0.288345248,0.788475811,1.531062007,-0.227241755,0.0196889006,0.339547634,1.529920936,-0.303484261,0.0592146777,0.811053872,1.62308073,-0.275314927,0.0337764658,0.31186524,1.624910593,-0.36669302,0.0772786662,0.776854634,1.628184557,-0.308707267,0.0584599935,0.34310472,1.634395838,-0.41631192,0.115073957,0.76195997,1.591598511,-0.252833575,0.0585743003,0.359663785,1.594943881,-0.33787933,0.109466605,0.661804736,1.558680177,-0.0287107415,0.000469256571,0.458482593,1.564107299,0.0326309837,0.000617069076,0.647113204,2.124871492,-0.0866328403,0.000220209229,0.46660772,2.134474993,0.0276906304,0.000179530645,0.649948716,2.66074419,0.259474784,3.41E-05,0.469648838,2.662198305,0.246123239,5.91E-06,0.653780818,2.74929738,0.275578558,3.49E-05,0.467514992,2.749317884,0.256999046,6.74E-06,0.630563378,2.813346148,-0.080613628,0.000108492743,0.498919338,2.809226751,-0.127456695,3.34E-05
1,0.534339666,0.603825808,-0.462863058,0.999976099,0.546043515,0.541824877,-0.430751175,0.999927342,0.558267295,0.539809823,-0.43049255,0.9999457,0.568070233,0.538906574,-0.430377066,0.999927878,0.508803725,0.550459564,-0.435189068,0.999938905,0.496081412,0.554873824,-0.434590727,0.999953926,0.485859722,0.560693026,-0.434683979,0.999941885,0.581951261,0.56601584,-0.238927126,0.999913454,0.47450465,0.597755849,-0.245138794,0.999957681,0.560924053,0.658738971,-0.391328454,0.999949813,0.51501435,0.669425845,-0.393107623,0.999961436,0.701833129,0.887749672,-0.123771861,0.99920994,0.385068595,0.95301193,-0.215304583,0.999607921,0.779683411,1.267454386,-0.0610913113,0.0759279355,0.34228614,1.329756498,-0.123784438,0.171239391,0.764161706,1.586731791,-0.161369577,0.0235352982,0.35289219,1.628210068,-0.268045366,0.0529373996,0.783534169,1.682859778,-0.206927821,0.0432835817,0.348901093,1.731520772,-0.318298042,0.0752762407,0.750651896,1.685835123,-0.237491727,0.0761290789,0.37669161,1.728348613,-0.369534671,0.117991626,0.735993862,1.64779222,-0.18484506,0.0785296038,0.39072752,1.682983279,-0.298448741,0.115039304,0.67473805,1.617317319,-0.0163601059,0.000409399421,0.462961525,1.645974398,0.0201998763,0.000473779073,0.669798255,2.194235802,-0.0261991173,0.000357265846,0.484026968,2.217455626,0.0591661148,0.000154273803,0.679279447,2.721751213,0.349659383,6.59E-05,0.495158672,2.73553896,0.343670785,7.01E-06,0.681219339,2.810817003,0.365197182,6.20E-05,0.494924724,2.823675394,0.35992226,1.30E-05,0.669315219,2.88322854,0.0177196264,0.000126954736,0.528742969,2.892395258,-0.0215989165,4.66E-05
0,0.528765976,0.609992146,-0.532449782,0.999978125,0.551719308,0.551051855,-0.503496885,0.999929368,0.563801646,0.550795436,-0.503228307,0.999944866,0.572076678,0.552009344,-0.503141761,0.999929249,0.514707208,0.554299295,-0.505920291,0.999941945,0.503477454,0.555140793,-0.505341649,0.999954581,0.492580414,0.556467295,-0.505443394,0.99994415,0.58913362,0.581184506,-0.298720568,0.999912381,0.48208046,0.584306657,-0.298303008,0.999958336,0.554390192,0.666895151,-0.453206241,0.999945283,0.506521344,0.668220341,-0.4533301,0.999959946,0.693004668,0.889003694,-0.166482121,0.999087989,0.382562906,0.910126984,-0.230391473,0.999652684,0.790951371,1.224281192,-0.1018015,0.0706852823,0.317094207,1.248401642,-0.135709077,0.124746531,0.790509462,1.538468719,-0.217112869,0.0292768069,0.335832566,1.555740833,-0.290660381,0.0572871156,0.814905465,1.631976843,-0.266734183,0.0556225628,0.311070502,1.657073855,-0.344023556,0.0919053331,0.779269636,1.641387939,-0.301064789,0.0961973891,0.345344931,1.659756303,-0.401194036,0.146005854,0.762377143,1.603663683,-0.242308497,0.097952731,0.359441131,1.617557645,-0.323577881,0.139569163,0.643905222,1.599175692,-0.0191201549,0.000218796791,0.437115431,1.604967594,0.0229928456,0.000250885874,0.629956543,2.168069839,-0.0366487801,0.000149696338,0.443570435,2.175657749,0.0120214894,6.84E-05,0.627497971,2.691448212,0.335510373,2.59E-05,0.446017981,2.69265008,0.25716719,2.03E-06,0.62931931,2.779835463,0.351650715,2.78E-05,0.444306374,2.783440351,0.268658578,3.23E-06,0.605214953,2.848218203,-0.00954950321,6.59E-05,0.472806215,2.837495565,-0.127117544,1.97E-05
1,0.551557541,0.612083375,-0.577531695,0.999964952,0.567526877,0.555937469,-0.544173956,0.999897242,0.577617168,0.558116436,-0.543957233,0.999921679,0.589415312,0.561249614,-0.543866694,0.99989599,0.534784138,0.552055657,-0.555686831,0.9999066,0.521838009,0.551526368,-0.555115879,0.999929249,0.510680318,0.550680876,-0.555223882,0.999905705,0.604258835,0.588052213,-0.31387502,0.999879241,0.490590274,0.578178644,-0.366504848,0.999927759,0.569936872,0.670588434,-0.488867283,0.999929667,0.526708186,0.665563047,-0.502339721,0.999940753,0.696630239,0.896954536,-0.161940604,0.999290049,0.385729343,0.902981162,-0.263061613,0.99954766,0.775659204,1.247315764,-0.0809532776,0.109686576,0.323576957,1.244457006,-0.160878822,0.14304328,0.77130717,1.567015767,-0.212356374,0.0372805633,0.325545311,1.546014786,-0.329497397,0.0495077744,0.791333556,1.672164917,-0.260968089,0.0591353849,0.309601605,1.646647692,-0.385868222,0.0739650279,0.754265606,1.681571841,-0.294143021,0.103788152,0.343334258,1.661171436,-0.445086777,0.121946707,0.740546703,1.635514498,-0.236755773,0.100901373,0.355850995,1.615825772,-0.363353789,0.113895305,0.643308938,1.602183819,-0.0212349445,0.000302137865,0.437835634,1.602330685,0.0250360109,0.000293610297,0.623033166,2.168514013,-0.0208233781,0.000163085133,0.435540766,2.169378757,0.029019868,5.23E-05,0.610552132,2.689401865,0.381819189,2.72E-05,0.432351351,2.68286562,0.301214814,2.03E-06,0.610979378,2.778070927,0.401678622,3.05E-05,0.429038227,2.774603844,0.315077543,4.44E-06,0.584000707,2.849786282,0.0323134549,6.31E-05,0.457680315,2.827682734,-0.0937764198,2.07E-05
0,0.552366912,0.551780641,-0.706256747,0.99995029,0.575100243,0.49537006,-0.666898847,0.999858916,0.5855847,0.497748137,-0.666993797,0.999889314,0.595146656,0.501066208,-0.667150021,0.999839127,0.53518647,0.493553936,-0.675793052,0.999881744,0.521455169,0.49507311,-0.675320327,0.999914706,0.508172452,0.496850461,-0.675529599,0.999891937,0.611195862,0.532962978,-0.383531839,0.99984324,0.492426455,0.527801096,-0.408581734,0.999927461,0.575781941,0.614811659,-0.597277701,0.999929607,0.524415433,0.613989234,-0.6073789,0.999952853,0.711630702,0.871268451,-0.191534758,0.998791695,0.382298231,0.868215442,-0.307495177,0.999418855,0.793659806,1.246724248,-0.151566759,0.126262218,0.310932517,1.261968732,-0.237219974,0.285066724,0.805701613,1.563567281,-0.409475029,0.0249183849,0.331559658,1.566266537,-0.50940913,0.0607570931,0.83048898,1.675533056,-0.486719698,0.0353412926,0.315970898,1.674216747,-0.591473222,0.0688806325,0.792628348,1.681243896,-0.5365327,0.0641086325,0.350048751,1.679315329,-0.655636489,0.116820119,0.777563155,1.63328445,-0.444549561,0.0639776066,0.361208618,1.631526828,-0.545482516,0.110104822,0.656637907,1.615672588,-0.0207713787,0.000456795795,0.440420687,1.622021675,0.0243592337,0.000447804836,0.649999261,2.204101801,0.0195978023,0.000553774415,0.450853348,2.219411135,0.0789446011,0.00015480227,0.649158537,2.740453959,0.466243327,7.92E-05,0.458523214,2.750179768,0.392457783,8.71E-06,0.654348254,2.834050417,0.487968117,8.45E-05,0.457262605,2.847366095,0.409025252,2.14E-05,0.614763916,2.919219017,0.0879424885,0.000109091707,0.487464279,2.914843082,-0.0233155247,5.69E-05
0,0.548920929,0.52923882,-0.806320369,0.999910116,0.572862029,0.470357627,-0.763063669,0.999738574,0.586093962,0.472607285,-0.76326257,0.999798834,0.596927762,0.474813253,-0.763417125,0.999697566,0.529058516,0.467343479,-0.764577389,0.999769807,0.515795767,0.468025923,-0.764346778,0.999837399,0.504400611,0.46913299,-0.764734685,0.999792695,0.618258715,0.511476874,-0.466313273,0.999754488,0.49560076,0.504080355,-0.457288802,0.999857128,0.575457454,0.597726405,-0.691452682,0.999883294,0.522927821,0.597820938,-0.690315485,0.999923587,0.738378525,0.880533934,-0.275770366,0.997377932,0.379285395,0.862490654,-0.30178377,0.998150468,0.867870152,1.241042733,-0.277760714,0.168535024,0.287728012,1.269144177,-0.338368386,0.258662581,0.872046173,1.578222036,-0.536322773,0.0247860719,0.301595479,1.579505086,-0.772332549,0.0576889329,0.895147502,1.710527182,-0.615777493,0.0301501695,0.288544297,1.699177742,-0.870825768,0.0619057715,0.847549736,1.709635735,-0.660955369,0.0560744889,0.327337563,1.696900725,-0.930076599,0.108582363,0.833663762,1.654606938,-0.567390442,0.0589064546,0.337372243,1.649112582,-0.811707795,0.104658142,0.664987683,1.678419471,-0.0400733277,0.000435668364,0.436791331,1.679404497,0.0441623405,0.000398015603,0.664409041,2.2819314,-0.106983639,0.000736073474,0.443312824,2.2771945,0.0377356373,0.000172740736,0.661182702,2.832036734,0.335083038,4.64E-05,0.443441242,2.825858116,0.3249318,8.63E-06,0.667652249,2.940185308,0.355479717,4.68E-05,0.440888464,2.935735703,0.338039219,1.54E-05,0.619737029,3.022463083,-0.0786480755,8.31E-05,0.476365745,3.000474691,-0.102621868,5.97E-05
0,0.538061023,0.541701376,-0.90132463,0.999823451,0.562889636,0.478293061,-0.853095829,0.999552786,0.577626348,0.480972379,-0.853292763,0.999674976,0.58784765,0.484577507,-0.853425622,0.999470532,0.516923487,0.47423315,-0.858854651,0.999605536,0.502404153,0.47425881,-0.858585358,0.999733627,0.490991116,0.47556302,-0.858997166,0.999635994,0.607668698,0.521864593,-0.518215299,0.999635875,0.480300277,0.512277246,-0.532794058,0.999789476,0.565637887,0.6116243,-0.776042104,0.999779642,0.509542108,0.612167358,-0.780979037,0.99986589,0.732902646,0.904814124,-0.29611057,0.996033251,0.357100993,0.891803324,-0.355516046,0.996747971,0.852932751,1.261087894,-0.272250652,0.1685559,0.231181651,1.289228678,-0.343748301,0.320236683,0.852142155,1.616977811,-0.545077264,0.0255605578,0.228126645,1.620532393,-0.718701422,0.0487904549,0.87749213,1.749031901,-0.622201622,0.0314579904,0.209291309,1.741815567,-0.815112293,0.0554507039,0.828300476,1.753313661,-0.677865028,0.0572777875,0.250347823,1.748608232,-0.884684563,0.0991452038,0.811459422,1.69965291,-0.580635905,0.0578401722,0.263679087,1.701402068,-0.761219561,0.0971420482,0.652436614,1.723549247,-0.0267575234,0.00044084579,0.417430818,1.729157805,0.0313700326,0.000356660748,0.654581428,2.349481583,-0.157935336,0.00122220628,0.436824143,2.342858553,-0.121737935,0.00029531552,0.662750602,2.938108683,0.262139142,5.00E-05,0.444752038,2.93163681,0.138759688,1.61E-05,0.670103908,3.048699617,0.277624756,4.24E-05,0.44230333,3.048147678,0.147541612,2.76E-05,0.619391799,3.136045933,-0.202448934,0.00011249433,0.477090687,3.110216856,-0.35206002,8.49E-05
0,0.533426285,0.53878969,-0.70988816,0.999796927,0.561022878,0.469984889,-0.668947399,0.999445975,0.576180696,0.472147286,-0.669025123,0.999568999,0.587602913,0.475003123,-0.669147015,0.999392092,0.509832621,0.469431907,-0.673014402,0.999531806,0.494082153,0.470013678,-0.672510087,0.999661028,0.483569056,0.471743256,-0.672834635,0.999591351,0.610228479,0.514703989,-0.401820183,0.999520659,0.473950386,0.507316828,-0.402076185,0.999724448,0.564518154,0.612458348,-0.606599331,0.999734998,0.504010856,0.614923537,-0.607945681,0.999835014,0.750341952,0.919137478,-0.25296694,0.995052218,0.345683366,0.90230459,-0.287769854,0.996786535,0.877793789,1.318527102,-0.229293972,0.133788064,0.235159725,1.341555595,-0.208200693,0.246689975,0.859802365,1.709981322,-0.385007083,0.0207895413,0.250558555,1.688879251,-0.466054112,0.0453583822,0.879106045,1.853172302,-0.446794182,0.0251245741,0.235600069,1.817529917,-0.5346874,0.0515655912,0.824356556,1.849751949,-0.477051556,0.0455137752,0.275371492,1.813104868,-0.592633128,0.0907694846,0.81061542,1.79201138,-0.408322394,0.0513796546,0.288179815,1.763140559,-0.501533628,0.0906604379,0.669179082,1.760032654,-0.0340489075,0.000236938227,0.412586123,1.767342448,0.0385176912,0.000210427272,0.665329576,2.427649021,-0.0870203823,0.000415756047,0.420860946,2.428696156,0.000914078846,0.000111662535,0.659483612,3.033409357,0.363479108,1.72E-05,0.426679462,3.027248383,0.300813645,4.81E-06,0.665796936,3.14616704,0.384219468,1.82E-05,0.424539804,3.145242691,0.317095459,8.41E-06,0.617013156,3.250425577,-0.0558969453,4.18E-05,0.4654921,3.225824356,-0.148612589,3.55E-05
0,0.532740295,0.553784728,-1.151248455,0.999845147,0.560723007,0.47746098,-1.106147289,0.999537468,0.576144874,0.479095131,-1.106248021,0.999648392,0.58796376,0.482077479,-1.106342554,0.99943769,0.508063912,0.47913745,-1.117013216,0.999617636,0.491346419,0.481321245,-1.116782546,0.999734938,0.47989741,0.483003229,-1.117137551,0.999651074,0.610323787,0.517117083,-0.752718806,0.999567389,0.468916416,0.51373297,-0.788323581,0.999782085,0.564630151,0.623688519,-1.010139465,0.9997859,0.502233326,0.629691243,-1.021440268,0.99987483,0.749451995,0.924253583,-0.470237315,0.995411038,0.336409777,0.904429018,-0.544948518,0.997101724,0.869363308,1.309921026,-0.369133174,0.119257949,0.226852924,1.372774124,-0.413645923,0.265246272,0.860699058,1.681726217,-0.621615529,0.0195920151,0.240217045,1.721764803,-0.71182245,0.0533908904,0.880165458,1.819105983,-0.698780537,0.0235562418,0.228774235,1.847922564,-0.798754454,0.0575985871,0.828274071,1.81878531,-0.749079347,0.0435965508,0.263675779,1.84549582,-0.867967486,0.102940969,0.813963711,1.760471106,-0.653689027,0.047860682,0.275922477,1.793416381,-0.750383019,0.0992902517,0.663062453,1.769583344,-0.0358315893,0.000242238078,0.405708373,1.78317976,0.0402968898,0.000214303218,0.674499154,2.443713903,-0.0128028896,0.000505079341,0.440790266,2.451393604,0.0614096932,0.000132333429,0.686244726,3.057201147,0.587418437,2.41E-05,0.465944469,3.06191349,0.507382691,6.08E-06,0.691093564,3.174086809,0.620980442,2.52E-05,0.46699658,3.185953856,0.535460234,1.14E-05,0.65688473,3.280583382,0.132558167,5.09E-05,0.501518488,3.261012554,0.0138145238,4.84E-05
1,0.450362444,0.635716856,-0.775438845,0.998751163,0.471184164,0.552238643,-0.746493638,0.995846868,0.490876764,0.549045444,-0.7465536,0.996953547,0.508224428,0.54759115,-0.74675411,0.994851172,0.420996904,0.56226486,-0.741776407,0.996909976,0.405232728,0.566476762,-0.741011858,0.997941613,0.391570419,0.571971536,-0.741296411,0.997263849,0.535004973,0.574348629,-0.478690803,0.995813787,0.375902772,0.603816271,-0.431891203,0.99827081,0.493860632,0.711637139,-0.664660931,0.997824192,0.430384487,0.722569466,-0.652461052,0.998927712,0.695095181,0.939323068,-0.258701026,0.980062306,0.275754511,0.940823615,-0.302552402,0.991170824,0.821348071,1.334910631,-0.218822286,0.100488804,0.190541461,1.415546179,-0.223420069,0.179153621,0.817243278,1.724351168,-0.421761453,0.0132357618,0.238153979,1.770704865,-0.533190846,0.0322560854,0.846919239,1.85757494,-0.495265424,0.0194990803,0.226536632,1.905498385,-0.622056484,0.0413129218,0.791355014,1.863592029,-0.533528209,0.033628989,0.270360947,1.895022273,-0.679108262,0.0703066662,0.774372458,1.810198784,-0.452264249,0.0337588638,0.278005242,1.841165185,-0.57108295,0.0655602887,0.62836802,1.759488821,-0.027307665,0.000294478377,0.366219729,1.78115952,0.032831803,0.000280608569,0.644772232,2.450721979,-0.0399487093,0.0025764904,0.411368072,2.463583231,0.0779668242,0.000802046037,0.672054946,3.062636375,0.490508378,0.000137476949,0.444437444,3.062378645,0.443055004,6.68E-05,0.682824433,3.179133415,0.517717302,7.41E-05,0.447122157,3.177574635,0.466658294,6.56E-05,0.633128285,3.273895264,0.0331658944,0.00027868498,0.490982115,3.263139486,-0.0361150242,0.000326922338
